registration_date,total_usage_time,pets,carpet_score,sent_for_repair,failure_date,battery_status,impact_status,ir_status,had_failure,time_to_failure,type_of_failure
2015-04-30,128,0,5,1,2015-10-11,0,0,1,1,164,Ir
2015-04-30,108,0,4,1,2015-12-21,0,0,1,1,235,Ir
2015-05-01,762,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-02,1521,0,2,1,2019-11-21,1,0,0,1,1664,Battery
2015-05-02,2061,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-03,1718,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-04,928,0,1,1,2019-09-02,0,0,0,1,1582,Unknown_Component
2015-05-04,2491,1,5,1,2018-09-18,1,0,0,1,1233,Battery
2015-05-04,545,1,2,1,2016-01-15,0,0,1,1,256,Ir
2015-05-05,1456,0,5,1,2019-11-22,1,0,0,1,1662,Battery
2015-05-06,2627,0,3,1,2019-11-17,1,0,0,1,1656,Battery
2015-05-06,1414,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-06,2591,1,2,1,2019-09-03,1,0,0,1,1581,Battery
2015-05-07,1457,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-07,1251,0,2,1,2019-06-14,0,0,0,1,1499,Unknown_Component
2015-05-07,1069,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-07,834,0,7,1,2018-09-18,1,0,0,1,1230,Battery
2015-05-07,1579,0,4,1,2019-10-21,1,0,0,1,1628,Battery
2015-05-08,3579,1,3,1,2019-01-05,1,0,0,1,1338,Battery
2015-05-08,358,0,3,1,2017-05-30,1,0,0,1,753,Battery
2015-05-09,3420,1,1,1,2019-03-24,0,1,0,1,1415,Impact
2015-05-09,2139,1,4,1,2018-06-01,1,0,0,1,1119,Battery
2015-05-09,1218,0,3,1,2018-01-27,0,0,1,1,994,Ir
2015-05-10,702,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-10,1587,0,2,1,2019-12-22,1,0,0,1,1687,Battery
2015-05-12,2208,1,4,1,2019-06-03,1,0,0,1,1483,Battery
2015-05-12,594,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-12,2014,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-13,1352,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-13,1308,0,2,1,2019-10-04,0,0,0,1,1605,Unknown_Component
2015-05-13,1450,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-14,480,0,2,1,2019-05-10,0,0,0,1,1457,Unknown_Component
2015-05-14,1989,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-14,576,0,3,1,2017-01-01,1,0,0,1,598,Battery
2015-05-14,1438,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-15,2236,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-16,1520,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-16,1074,0,8,1,2018-10-26,1,0,0,1,1259,Battery
2015-05-16,1439,0,2,1,2019-10-01,1,0,0,1,1599,Battery
2015-05-17,3443,1,1,1,2019-12-13,0,0,0,1,1671,Unknown_Component
2015-05-18,1818,0,4,1,2018-12-14,1,0,0,1,1306,Battery
2015-05-18,2929,1,2,1,2018-11-14,1,0,0,1,1276,Battery
2015-05-18,1027,0,2,1,2018-02-20,1,0,0,1,1009,Battery
2015-05-19,2836,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-21,2105,1,1,1,2017-10-23,1,0,0,1,886,Battery
2015-05-22,1521,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-22,646,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-23,2610,1,2,1,2018-06-02,0,1,0,1,1106,Impact
2015-05-23,2015,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-23,2105,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-24,2078,1,1,1,2016-09-30,0,1,0,1,495,Impact
2015-05-24,3222,1,2,1,2018-07-29,1,0,0,1,1162,Battery
2015-05-24,1293,0,1,1,2019-04-09,1,0,0,1,1416,Battery
2015-05-24,1920,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-25,1160,1,3,1,2016-07-15,1,0,0,1,417,Battery
2015-05-25,1418,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-25,2004,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-25,1253,0,1,1,2019-06-07,0,0,1,1,1474,Ir
2015-05-26,1297,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-26,736,1,3,1,2016-03-24,0,0,1,1,303,Ir
2015-05-27,1241,0,2,1,2019-01-22,1,0,0,1,1336,Battery
2015-05-27,1545,1,2,1,2017-09-14,1,0,0,1,841,Battery
2015-05-27,1685,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-27,1911,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-28,1207,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-28,757,0,2,1,2017-07-03,1,0,0,1,767,Battery
2015-05-28,3617,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-29,262,0,2,1,2016-02-10,0,0,1,1,257,Ir
2015-05-29,1519,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-05-30,1667,1,2,1,2019-05-18,0,1,0,1,1449,Impact
2015-05-30,2272,1,3,1,2019-12-26,1,0,0,1,1671,Battery
2015-05-30,1044,0,2,1,2019-05-11,1,0,0,1,1442,Battery
2015-05-30,1380,0,3,1,2018-03-12,1,0,0,1,1017,Battery
2015-05-30,2227,1,3,1,2017-12-03,1,0,0,1,918,Battery
2015-05-30,1168,0,3,1,2019-08-26,1,0,0,1,1549,Battery
2015-05-31,2087,0,2,1,2019-03-15,1,0,0,1,1384,Battery
2015-05-31,270,0,6,1,2016-05-05,0,0,1,1,340,Ir
2015-06-01,1726,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-01,2670,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-01,1821,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-02,2002,1,1,1,2017-09-08,1,0,0,1,829,Battery
2015-06-02,1861,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-03,1741,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-03,1348,0,4,1,2018-09-22,1,0,0,1,1207,Battery
2015-06-03,1016,0,2,1,2018-06-08,1,0,0,1,1101,Battery
2015-06-03,1049,0,7,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-03,1371,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-03,1636,0,2,1,2019-09-02,0,0,1,1,1552,Ir
2015-06-04,1011,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-04,1900,0,1,1,2019-05-21,0,1,0,1,1447,Impact
2015-06-04,1111,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-05,470,0,3,1,2018-07-01,1,0,0,1,1122,Battery
2015-06-05,1631,0,4,1,2019-10-30,1,0,0,1,1608,Battery
2015-06-06,1692,1,2,1,2019-01-27,0,0,1,1,1331,Ir
2015-06-06,2244,0,3,1,2019-03-18,1,0,0,1,1381,Battery
2015-06-06,1433,0,2,1,2019-11-18,1,0,0,1,1626,Battery
2015-06-07,1840,1,1,1,2017-11-08,0,0,1,1,885,Ir
2015-06-07,542,0,2,1,2019-02-02,1,0,0,1,1336,Battery
2015-06-07,2213,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-08,1929,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-08,1639,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-08,1643,0,1,1,2018-12-31,1,0,0,1,1302,Battery
2015-06-08,1691,0,3,1,2019-09-07,1,0,0,1,1552,Battery
2015-06-08,870,0,3,1,2017-09-30,1,0,0,1,845,Battery
2015-06-09,280,0,1,1,2015-12-27,0,0,1,1,201,Ir
2015-06-09,2892,1,4,1,2018-07-10,1,0,0,1,1127,Battery
2015-06-09,1259,0,2,1,2019-03-25,1,0,0,1,1385,Battery
2015-06-09,3030,1,2,1,2019-08-15,1,0,0,1,1528,Battery
2015-06-09,2074,0,7,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-10,2619,1,3,1,2017-06-27,1,0,0,1,748,Battery
2015-06-10,976,0,3,1,2019-11-01,1,0,0,1,1605,Battery
2015-06-10,1526,0,2,1,2018-08-06,0,1,0,1,1153,Impact
2015-06-10,1672,1,4,1,2018-02-18,1,0,0,1,984,Battery
2015-06-10,2291,0,1,1,2019-12-18,0,1,0,1,1652,Impact
2015-06-11,1456,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-12,2494,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-12,2845,1,2,1,2019-01-10,0,1,0,1,1308,Impact
2015-06-12,1639,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-12,1996,0,2,1,2019-10-18,0,0,0,1,1589,Unknown_Component
2015-06-13,1328,0,4,1,2019-03-24,1,0,0,1,1380,Battery
2015-06-14,752,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-14,2529,1,5,1,2018-08-07,1,0,0,1,1150,Battery
2015-06-15,2346,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-15,1325,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-15,1975,0,3,1,2018-11-14,1,0,0,1,1248,Battery
2015-06-16,1916,0,3,1,2018-07-05,1,0,0,1,1115,Battery
2015-06-17,2925,1,3,1,2018-12-09,1,0,0,1,1271,Battery
2015-06-17,1192,0,2,1,2017-11-10,1,0,0,1,877,Battery
2015-06-17,1239,0,3,1,2018-03-10,1,0,0,1,997,Battery
2015-06-18,1644,0,2,1,2019-03-18,1,0,0,1,1369,Battery
2015-06-18,1577,0,6,1,2019-08-28,1,0,0,1,1532,Battery
2015-06-18,1397,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-19,1255,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-19,1810,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-19,1548,0,3,1,2019-06-06,0,0,1,1,1448,Ir
2015-06-19,1084,0,3,1,2019-02-04,1,0,0,1,1326,Battery
2015-06-19,2745,1,2,1,2018-08-17,0,1,0,1,1155,Impact
2015-06-20,2653,1,4,1,2018-11-27,1,0,0,1,1256,Battery
2015-06-21,1164,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-21,2173,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-23,1783,1,4,1,2017-02-14,1,0,0,1,602,Battery
2015-06-23,986,0,2,1,2018-12-24,0,0,1,1,1280,Ir
2015-06-24,3271,1,2,1,2018-12-29,0,1,0,1,1284,Impact
2015-06-24,1897,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-25,888,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-25,2434,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-25,1537,1,2,1,2017-04-06,1,0,0,1,651,Battery
2015-06-25,2351,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-25,3235,1,1,1,2018-06-11,1,0,0,1,1082,Battery
2015-06-25,1837,1,2,1,2017-06-27,1,0,0,1,733,Battery
2015-06-26,926,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-26,1890,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-27,2117,0,1,1,2019-04-30,0,1,0,1,1403,Impact
2015-06-28,1810,0,4,1,2019-10-14,0,1,0,1,1569,Impact
2015-06-28,1373,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-28,2945,1,3,1,2018-09-28,1,0,0,1,1188,Battery
2015-06-28,258,0,2,1,2018-10-30,1,0,0,1,1220,Battery
2015-06-28,1062,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-28,1868,1,5,1,2018-04-13,1,0,0,1,1020,Battery
2015-06-28,1220,0,3,1,2019-08-20,1,0,0,1,1514,Battery
2015-06-29,1425,1,5,1,2017-01-27,1,0,0,1,578,Battery
2015-06-29,574,1,2,1,2016-04-19,0,0,1,1,295,Ir
2015-06-29,1724,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-06-30,830,1,2,1,2017-11-08,1,0,0,1,862,Battery
2015-06-30,1430,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-01,2062,0,3,1,2019-09-23,1,0,0,1,1545,Battery
2015-07-01,1148,1,3,1,2016-08-24,1,0,0,1,420,Battery
2015-07-01,1277,0,2,1,2019-01-23,1,0,0,1,1302,Battery
2015-07-01,1513,0,3,1,2019-03-16,1,0,0,1,1354,Battery
2015-07-02,1085,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-02,1521,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-03,1722,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-03,1521,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-03,1279,0,2,1,2019-12-29,1,0,0,1,1640,Battery
2015-07-03,2182,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-03,2489,1,3,1,2019-03-25,1,0,0,1,1361,Battery
2015-07-03,2523,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-04,1438,0,3,1,2019-08-03,1,0,0,1,1491,Battery
2015-07-04,3606,1,3,1,2019-03-10,0,1,0,1,1345,Impact
2015-07-04,894,0,2,1,2017-11-05,1,0,0,1,855,Battery
2015-07-05,1417,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-06,1707,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-07,1245,0,3,1,2019-06-04,1,0,0,1,1428,Battery
2015-07-07,1204,0,5,1,2019-08-30,0,0,0,1,1515,Unknown_Component
2015-07-07,2300,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-08,1837,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-08,3288,1,2,1,2019-06-19,1,0,0,1,1442,Battery
2015-07-08,2792,1,2,1,2018-11-04,0,1,0,1,1215,Impact
2015-07-09,2818,1,2,1,2018-10-03,0,1,0,1,1182,Impact
2015-07-09,1661,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-10,2811,1,2,1,2019-06-28,0,1,0,1,1449,Impact
2015-07-10,2936,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-11,1461,0,2,1,2019-07-19,1,0,0,1,1469,Battery
2015-07-11,663,0,1,1,2017-11-12,1,0,0,1,855,Battery
2015-07-12,867,0,3,1,2018-09-25,1,0,0,1,1171,Battery
2015-07-12,2444,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-12,874,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-12,1370,1,2,1,2017-12-19,1,0,0,1,891,Battery
2015-07-13,1381,1,4,1,2017-05-23,1,0,0,1,680,Battery
2015-07-13,2428,1,5,1,2018-11-26,1,0,0,1,1232,Battery
2015-07-14,875,0,3,1,2017-10-24,1,0,0,1,833,Battery
2015-07-14,1559,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-14,1830,0,3,1,2019-05-25,1,0,0,1,1411,Battery
2015-07-14,970,0,2,1,2018-08-02,1,0,0,1,1115,Battery
2015-07-15,980,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-15,855,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-16,2197,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-16,1089,0,3,1,2019-11-30,1,0,0,1,1598,Battery
2015-07-17,1457,0,3,1,2018-09-23,1,0,0,1,1164,Battery
2015-07-17,1200,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-17,1480,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-17,1920,0,3,1,2019-09-08,0,0,0,1,1514,Unknown_Component
2015-07-17,1555,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-17,2127,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-18,3098,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-18,1453,0,2,1,2019-04-29,1,0,0,1,1381,Battery
2015-07-18,3189,1,3,1,2019-01-20,1,0,0,1,1282,Battery
2015-07-18,963,1,1,1,2017-05-18,0,0,1,1,670,Ir
2015-07-18,682,1,1,1,2016-05-19,0,0,1,1,306,Ir
2015-07-19,508,0,3,1,2016-09-01,0,0,1,1,410,Ir
2015-07-20,685,0,3,1,2017-10-08,1,0,0,1,811,Battery
2015-07-20,934,0,4,1,2017-07-31,1,0,0,1,742,Battery
2015-07-20,1843,0,3,1,2019-05-12,1,0,0,1,1392,Battery
2015-07-20,1540,1,1,1,2017-10-28,1,0,0,1,831,Battery
2015-07-21,1399,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-21,1291,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-21,2152,0,2,1,2018-10-31,1,0,0,1,1198,Battery
2015-07-21,1342,1,5,1,2017-04-09,1,0,0,1,628,Battery
2015-07-21,218,0,3,1,2016-03-15,0,0,1,1,238,Ir
2015-07-22,1719,0,6,1,2018-05-05,1,0,0,1,1018,Battery
2015-07-22,2485,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-22,1442,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-23,1722,0,4,1,2019-11-24,1,0,0,1,1585,Battery
2015-07-23,1991,1,3,1,2018-05-09,1,0,0,1,1021,Battery
2015-07-23,1904,0,2,1,2019-01-17,1,0,0,1,1274,Battery
2015-07-25,1606,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-25,1786,0,2,1,2018-09-19,0,0,0,1,1152,Unknown_Component
2015-07-26,933,0,2,1,2019-04-17,1,0,0,1,1361,Battery
2015-07-26,1320,0,1,1,2018-12-11,1,0,0,1,1234,Battery
2015-07-26,2230,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-26,2809,1,4,1,2018-09-26,1,0,0,1,1158,Battery
2015-07-26,1264,0,2,1,2019-03-24,1,0,0,1,1337,Battery
2015-07-26,306,0,1,1,2016-07-11,0,0,1,1,351,Ir
2015-07-26,1735,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-26,2031,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-26,1831,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-27,3535,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-27,2659,1,4,1,2017-08-04,1,0,0,1,739,Battery
2015-07-27,2004,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-28,2008,0,3,1,2019-05-13,0,1,0,1,1385,Impact
2015-07-28,485,1,4,1,2016-09-16,1,0,0,1,416,Battery
2015-07-29,276,0,3,1,2016-05-30,0,0,1,1,306,Ir
2015-07-29,2764,0,3,1,2019-12-14,0,1,0,1,1599,Impact
2015-07-29,1215,0,5,1,2019-01-22,1,0,0,1,1273,Battery
2015-07-29,2906,1,2,1,2019-01-23,0,1,0,1,1274,Impact
2015-07-30,1675,0,2,1,2019-11-13,1,0,0,1,1567,Battery
2015-07-30,2489,1,3,1,2017-11-10,1,0,0,1,834,Battery
2015-07-30,1772,0,3,1,2019-09-23,1,0,0,1,1516,Battery
2015-07-31,1329,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-07-31,1410,0,2,1,2018-04-09,1,0,0,1,983,Battery
2015-07-31,1260,0,4,1,2019-12-07,1,0,0,1,1590,Battery
2015-07-31,1796,1,3,1,2017-02-17,1,0,0,1,567,Battery
2015-08-01,2315,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-01,2306,1,3,1,2019-01-24,1,0,0,1,1272,Battery
2015-08-01,2077,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-01,2800,1,2,1,2019-07-01,1,0,0,1,1430,Battery
2015-08-02,1888,1,2,1,2018-08-31,1,0,0,1,1125,Battery
2015-08-02,1011,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-03,1713,1,3,1,2018-06-29,1,0,0,1,1061,Battery
2015-08-03,1608,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-03,1099,0,1,1,2019-06-21,1,0,0,1,1418,Battery
2015-08-03,2966,1,3,1,2017-12-25,1,1,0,1,875,Battery_and_Impact
2015-08-04,1235,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-04,1717,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-04,1250,0,2,1,2018-09-26,1,0,0,1,1149,Battery
2015-08-05,959,0,3,1,2018-06-11,1,0,0,1,1041,Battery
2015-08-05,1454,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-05,2996,1,3,1,2019-01-06,0,1,0,1,1250,Impact
2015-08-06,491,0,2,1,2017-10-02,1,0,0,1,788,Battery
2015-08-06,2273,1,1,1,2019-09-05,1,0,0,1,1491,Battery
2015-08-06,1592,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-06,778,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-06,1222,0,2,1,2019-12-05,0,0,0,1,1582,Unknown_Component
2015-08-06,1253,0,5,1,2018-05-16,1,0,0,1,1014,Battery
2015-08-07,1598,0,6,1,2018-11-29,1,0,0,1,1210,Battery
2015-08-07,2836,1,1,1,2018-08-22,1,0,0,1,1111,Battery
2015-08-07,1121,0,2,1,2019-06-23,1,0,0,1,1416,Battery
2015-08-08,1138,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-09,682,0,4,1,2017-11-09,1,0,0,1,823,Battery
2015-08-09,1610,1,3,1,2018-11-12,1,0,0,1,1191,Battery
2015-08-09,2090,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-10,1072,0,2,1,2019-09-13,1,0,0,1,1495,Battery
2015-08-10,143,0,2,1,2016-01-15,0,0,1,1,158,Ir
2015-08-10,1988,0,3,1,2019-10-24,1,0,0,1,1536,Battery
2015-08-10,2604,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-10,2873,1,4,1,2018-10-28,0,1,0,1,1175,Impact
2015-08-11,487,1,7,1,2017-04-04,0,0,1,1,602,Ir
2015-08-12,2148,1,4,1,2018-07-02,1,0,0,1,1055,Battery
2015-08-13,2390,1,2,1,2018-11-20,1,0,0,1,1195,Battery
2015-08-13,553,0,5,1,2017-07-09,0,0,1,1,696,Ir
2015-08-13,1641,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-14,1871,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-14,2823,1,3,1,2018-08-15,0,1,0,1,1097,Impact
2015-08-15,1134,0,3,1,2018-05-26,1,0,0,1,1015,Battery
2015-08-15,1272,0,1,1,2019-11-19,1,0,0,1,1557,Battery
2015-08-16,1530,1,2,1,2017-05-27,1,0,0,1,650,Battery
2015-08-16,2465,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-16,1173,0,3,1,2018-01-22,1,0,0,1,890,Battery
2015-08-16,508,0,3,1,2019-03-06,0,0,0,1,1298,Unknown_Component
2015-08-17,1686,0,3,1,2019-08-18,1,0,0,1,1462,Battery
2015-08-17,646,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-17,1705,1,4,1,2017-06-05,1,0,0,1,658,Battery
2015-08-18,1711,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-18,341,1,5,1,2016-02-20,0,0,1,1,186,Ir
2015-08-18,897,0,2,1,2017-04-17,1,0,0,1,608,Battery
2015-08-18,44,0,1,1,2015-10-09,0,0,1,1,52,Ir
2015-08-18,2047,0,3,1,2019-11-11,1,0,0,1,1546,Battery
2015-08-19,1384,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-19,1891,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-20,2700,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-20,2329,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-21,121,0,5,1,2019-09-12,1,0,0,1,1483,Battery
2015-08-21,1479,1,7,1,2017-08-18,1,0,0,1,728,Battery
2015-08-22,1740,0,4,1,2019-05-12,1,0,0,1,1359,Battery
2015-08-23,2034,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-23,1459,0,3,1,2018-09-03,1,0,0,1,1107,Battery
2015-08-23,1584,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-24,2642,1,2,1,2018-01-28,0,1,0,1,888,Impact
2015-08-24,1679,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-24,989,0,3,1,2018-10-30,1,0,0,1,1163,Battery
2015-08-25,1572,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-25,1740,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-25,1652,1,3,1,2019-03-14,1,0,0,1,1297,Battery
2015-08-25,2268,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-25,1057,0,2,1,2019-05-04,0,0,1,1,1348,Ir
2015-08-26,1453,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-26,2800,1,4,1,2018-12-23,0,1,0,1,1215,Impact
2015-08-27,1861,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-28,2918,1,4,1,2019-01-09,1,0,0,1,1230,Battery
2015-08-28,2146,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-28,2266,1,2,1,2019-03-03,0,1,0,1,1283,Impact
2015-08-29,1798,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-29,918,0,2,1,2018-07-07,1,0,0,1,1043,Battery
2015-08-29,2158,1,3,1,2018-05-26,1,0,0,1,1001,Battery
2015-08-30,1060,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-30,1021,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-30,1557,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-30,2710,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-30,2934,1,3,1,2019-07-25,1,0,0,1,1425,Battery
2015-08-30,587,0,4,1,2019-03-05,1,0,0,1,1283,Battery
2015-08-31,1574,0,3,1,2018-11-17,0,0,1,1,1174,Ir
2015-08-31,1621,0,2,1,2018-11-19,1,0,0,1,1176,Battery
2015-08-31,1487,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-08-31,2414,1,3,1,2018-07-19,1,0,0,1,1053,Battery
2015-08-31,2903,1,1,1,2018-05-12,0,1,0,1,985,Impact
2015-08-31,1039,0,2,1,2019-02-07,1,0,0,1,1256,Battery
2015-09-01,825,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-01,791,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-01,3038,1,2,1,2018-10-31,1,0,0,1,1156,Battery
2015-09-01,2147,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-01,2120,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-01,2022,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-02,2047,1,3,1,2018-09-07,1,0,0,1,1101,Battery
2015-09-02,2241,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-02,1132,0,4,1,2017-09-28,1,0,0,1,757,Battery
2015-09-03,1091,0,3,1,2019-06-01,1,0,0,1,1367,Battery
2015-09-03,2093,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2015-09-03,2414,0,4,1,2019-05-26,1,0,0,1,1361,Battery
